verifiable_share,collateral_share_of_expected_value,collateral,expected_net_capability_value,maximum_pledgeable_payment,pledgeable_share,unpledgeable_expected_value,regime,disclosure,reuse,transfer_to_provider
0.73333333,0.80000000,0.23600000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.75000000,0.80000000,0.23600000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.76666667,0.80000000,0.23600000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.78333333,0.80000000,0.23600000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.80000000,0.80000000,0.23600000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.81666667,0.80000000,0.23600000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.83333333,0.80000000,0.23600000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.85000000,0.80000000,0.23600000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.86666667,0.80000000,0.23600000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.88333333,0.80000000,0.23600000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.90000000,0.80000000,0.23600000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.91666667,0.80000000,0.23600000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.93333333,0.80000000,0.23600000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.95000000,0.80000000,0.23600000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.96666667,0.80000000,0.23600000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.98333333,0.80000000,0.23600000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
1.00000000,0.80000000,0.23600000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.00000000,0.81666667,0.24091667,0.29500000,0.24091667,0.81666667,0.05408333,priced_reuse,1.00000000,1.00000000,-0.23100000
0.01666667,0.81666667,0.24091667,0.29500000,0.24583333,0.83333333,0.04916667,priced_reuse,1.00000000,1.00000000,-0.23100000
0.03333333,0.81666667,0.24091667,0.29500000,0.25075000,0.85000000,0.04425000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.05000000,0.81666667,0.24091667,0.29500000,0.25566667,0.86666667,0.03933333,priced_reuse,1.00000000,1.00000000,-0.23100000
0.06666667,0.81666667,0.24091667,0.29500000,0.26058333,0.88333333,0.03441667,priced_reuse,1.00000000,1.00000000,-0.23100000
0.08333333,0.81666667,0.24091667,0.29500000,0.26550000,0.90000000,0.02950000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.10000000,0.81666667,0.24091667,0.29500000,0.27041667,0.91666667,0.02458333,priced_reuse,1.00000000,1.00000000,-0.23100000
0.11666667,0.81666667,0.24091667,0.29500000,0.27533333,0.93333333,0.01966667,priced_reuse,1.00000000,1.00000000,-0.23100000
0.13333333,0.81666667,0.24091667,0.29500000,0.28025000,0.95000000,0.01475000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.15000000,0.81666667,0.24091667,0.29500000,0.28516667,0.96666667,0.00983333,priced_reuse,1.00000000,1.00000000,-0.23100000
0.16666667,0.81666667,0.24091667,0.29500000,0.29008333,0.98333333,0.00491667,priced_reuse,1.00000000,1.00000000,-0.23100000
0.18333333,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.20000000,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.21666667,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.23333333,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.25000000,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.26666667,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.28333333,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.30000000,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.31666667,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.33333333,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.35000000,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.36666667,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.38333333,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.40000000,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.41666667,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.43333333,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.45000000,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.46666667,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.48333333,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.50000000,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.51666667,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.53333333,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.55000000,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.56666667,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.58333333,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.60000000,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.61666667,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.63333333,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.65000000,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.66666667,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.68333333,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.70000000,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.71666667,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.73333333,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.75000000,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.76666667,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.78333333,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.80000000,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.81666667,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.83333333,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.85000000,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.86666667,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.88333333,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.90000000,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.91666667,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.93333333,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.95000000,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.96666667,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.98333333,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
1.00000000,0.81666667,0.24091667,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.00000000,0.83333333,0.24583333,0.29500000,0.24583333,0.83333333,0.04916667,priced_reuse,1.00000000,1.00000000,-0.23100000
0.01666667,0.83333333,0.24583333,0.29500000,0.25075000,0.85000000,0.04425000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.03333333,0.83333333,0.24583333,0.29500000,0.25566667,0.86666667,0.03933333,priced_reuse,1.00000000,1.00000000,-0.23100000
0.05000000,0.83333333,0.24583333,0.29500000,0.26058333,0.88333333,0.03441667,priced_reuse,1.00000000,1.00000000,-0.23100000
0.06666667,0.83333333,0.24583333,0.29500000,0.26550000,0.90000000,0.02950000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.08333333,0.83333333,0.24583333,0.29500000,0.27041667,0.91666667,0.02458333,priced_reuse,1.00000000,1.00000000,-0.23100000
0.10000000,0.83333333,0.24583333,0.29500000,0.27533333,0.93333333,0.01966667,priced_reuse,1.00000000,1.00000000,-0.23100000
0.11666667,0.83333333,0.24583333,0.29500000,0.28025000,0.95000000,0.01475000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.13333333,0.83333333,0.24583333,0.29500000,0.28516667,0.96666667,0.00983333,priced_reuse,1.00000000,1.00000000,-0.23100000
0.15000000,0.83333333,0.24583333,0.29500000,0.29008333,0.98333333,0.00491667,priced_reuse,1.00000000,1.00000000,-0.23100000
0.16666667,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.18333333,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.20000000,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.21666667,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.23333333,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.25000000,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.26666667,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.28333333,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.30000000,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.31666667,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.33333333,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.35000000,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.36666667,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.38333333,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.40000000,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.41666667,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.43333333,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.45000000,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.46666667,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.48333333,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.50000000,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.51666667,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.53333333,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.55000000,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.56666667,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.58333333,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.60000000,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.61666667,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.63333333,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.65000000,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.66666667,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.68333333,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.70000000,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.71666667,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.73333333,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.75000000,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.76666667,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.78333333,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.80000000,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.81666667,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.83333333,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.85000000,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.86666667,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.88333333,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.90000000,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.91666667,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.93333333,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.95000000,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.96666667,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.98333333,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
1.00000000,0.83333333,0.24583333,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.00000000,0.85000000,0.25075000,0.29500000,0.25075000,0.85000000,0.04425000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.01666667,0.85000000,0.25075000,0.29500000,0.25566667,0.86666667,0.03933333,priced_reuse,1.00000000,1.00000000,-0.23100000
0.03333333,0.85000000,0.25075000,0.29500000,0.26058333,0.88333333,0.03441667,priced_reuse,1.00000000,1.00000000,-0.23100000
0.05000000,0.85000000,0.25075000,0.29500000,0.26550000,0.90000000,0.02950000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.06666667,0.85000000,0.25075000,0.29500000,0.27041667,0.91666667,0.02458333,priced_reuse,1.00000000,1.00000000,-0.23100000
0.08333333,0.85000000,0.25075000,0.29500000,0.27533333,0.93333333,0.01966667,priced_reuse,1.00000000,1.00000000,-0.23100000
0.10000000,0.85000000,0.25075000,0.29500000,0.28025000,0.95000000,0.01475000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.11666667,0.85000000,0.25075000,0.29500000,0.28516667,0.96666667,0.00983333,priced_reuse,1.00000000,1.00000000,-0.23100000
0.13333333,0.85000000,0.25075000,0.29500000,0.29008333,0.98333333,0.00491667,priced_reuse,1.00000000,1.00000000,-0.23100000
0.15000000,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.16666667,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.18333333,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.20000000,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.21666667,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.23333333,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.25000000,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.26666667,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.28333333,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.30000000,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.31666667,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.33333333,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.35000000,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.36666667,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.38333333,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.40000000,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.41666667,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.43333333,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.45000000,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.46666667,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.48333333,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.50000000,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.51666667,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.53333333,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.55000000,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.56666667,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.58333333,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.60000000,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.61666667,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.63333333,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.65000000,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.66666667,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.68333333,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.70000000,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.71666667,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.73333333,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.75000000,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.76666667,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.78333333,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.80000000,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.81666667,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.83333333,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.85000000,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.86666667,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.88333333,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.90000000,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.91666667,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.93333333,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.95000000,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.96666667,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.98333333,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
1.00000000,0.85000000,0.25075000,0.29500000,0.29500000,1.00000000,0.00000000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.00000000,0.86666667,0.25566667,0.29500000,0.25566667,0.86666667,0.03933333,priced_reuse,1.00000000,1.00000000,-0.23100000
0.01666667,0.86666667,0.25566667,0.29500000,0.26058333,0.88333333,0.03441667,priced_reuse,1.00000000,1.00000000,-0.23100000
0.03333333,0.86666667,0.25566667,0.29500000,0.26550000,0.90000000,0.02950000,priced_reuse,1.00000000,1.00000000,-0.23100000
0.05000000,0.86666667,0.25566667,0.29500000,0.27041667,0.91666667,0.02458333,priced_reuse,1.00000000,1.00000000,-0.23100000
